hub_id,in_degree,out_degree,betweenness_centrality,clustering_coefficient,pagerank,total_hub_trips,total_sla_breach_trips,breach_rate_%,risk_tier
IND689650AAA,2,2,0.0,1.0,0.00040510688657464087,3.0,0.0,0.0,Low Risk
IND676306AAA,1,1,7.938001936872472e-06,0.0,0.0002418473804337475,4.0,0.0,0.0,Low Risk
IND671315AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND670643AAA,2,2,0.0016083903924472556,0.0,0.0007192272313767582,5.0,0.0,0.0,Low Risk
IND140603AAA,2,0,0.0,0.0,0.000402190436832946,0.0,0.0,0.0,Low Risk
IND152101AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND152116AAA,1,2,0.0,1.0,0.0002891999932714648,2.0,0.0,0.0,Low Risk
IND152107AAA,2,1,0.0,1.0,0.00044107214820099155,1.0,0.0,0.0,Low Risk
IND462021AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND148023AAA,3,2,0.0008043841962697438,0.16666666666666666,0.000485160762496534,3.0,0.0,0.0,Low Risk
IND147001AAD,4,4,0.0016025313910176594,0.16666666666666666,0.0005973949316359358,7.0,0.0,0.0,Low Risk
IND147201AAA,3,2,1.1340002766960673e-06,0.3333333333333333,0.00035778917715137144,7.0,0.0,0.0,Low Risk
IND173220AAA,1,2,1.2600003074400748e-07,0.0,0.0002750251833506103,3.0,0.0,0.0,Low Risk
IND160002AAD,1,0,0.0,0.0,0.00018040327563318174,0.0,0.0,0.0,Low Risk
IND184104AAA,2,4,0.0009998102439536995,0.8333333333333334,0.0004999283400192006,9.0,0.0,0.0,Low Risk
IND176041AAA,3,0,0.0,1.0,0.0005056882063570986,0.0,0.0,0.0,Low Risk
IND174307AAA,1,2,0.0,1.0,0.0002701936611893206,14.0,0.0,0.0,Low Risk
IND173212AAA,2,3,0.0010009442442303956,0.0,0.0004957282703582403,7.0,0.0,0.0,Low Risk
IND160003AAA,1,1,0.0,0.0,0.0003410525382762361,1.0,0.0,0.0,Low Risk
IND689101AAA,2,3,0.0012111122955114,0.3333333333333333,0.0004926678452527952,7.0,0.0,0.0,Low Risk
IND175101AAA,2,2,0.0023916065835520063,0.0,0.0008271998826620561,4.0,0.0,0.0,Low Risk
IND643212AAA,2,2,1.7010004150441013e-05,0.0,0.001074686870691199,3.0,0.0,0.0,Low Risk
IND643001AAA,2,2,1.7388004242673033e-05,0.0,0.0011234639011055952,5.0,0.0,0.0,Low Risk
IND643231AAA,2,2,0.0,1.0,0.000623935117073133,10.0,0.0,0.0,Low Risk
IND686540AAA,2,1,5.2920012912483145e-06,0.3333333333333333,0.0002842909592893154,2.0,0.0,0.0,Low Risk
IND485771AAA,1,2,0.0,1.0,0.00017420677644365052,2.0,0.0,0.0,Low Risk
IND484661AAE,1,2,0.0016019643908793113,0.3333333333333333,0.0002647004722996147,3.0,0.0,0.0,Low Risk
IND484551AAA,1,1,0.0,1.0,0.00024858431775862756,1.0,0.0,0.0,Low Risk
IND484446AAA,2,1,0.0015944043890346708,0.3333333333333333,0.0005672091813285087,3.0,0.0,0.0,Low Risk
IND484224AAA,1,1,0.0,1.0,0.00026847210697605504,1.0,0.0,0.0,Low Risk
IND484001AAA,2,2,0.001598184389956991,0.3333333333333333,0.0004298142105499079,7.0,0.0,0.0,Low Risk
IND483770AAA,1,1,0.0007979581947017995,1.0,0.0007025820973329253,1.0,0.0,0.0,Low Risk
IND483501AAA,2,1,0.0007998481951629596,0.6666666666666666,0.0006845846397452744,3.0,0.0,0.0,Low Risk
IND483225AAA,1,1,0.0,1.0,0.0003807965365848407,3.0,0.0,0.0,Low Risk
IND500084AAB,1,0,0.0,0.0,0.00021878075060762246,0.0,0.0,0.0,Low Risk
IND496001AAA,2,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND495677AAA,0,2,0.0,0.0,0.00012114567835132603,6.0,0.0,0.0,Low Risk
IND491995AAB,2,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND495671AAA,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND421004AAA,1,0,0.0,0.0,0.0003616304943742776,0.0,0.0,0.0,Low Risk
IND686632AAA,1,1,0.0004048380987804961,0.0,0.0009323156120551734,1.0,0.0,0.0,Low Risk
IND700136AAB,1,1,0.0,1.0,0.0002893878401252627,1.0,0.0,0.0,Low Risk
IND700053AAA,7,6,0.0035951588772187657,0.2,0.002008857355388291,14.0,0.0,0.0,Low Risk
IND700026AAC,5,4,0.0,1.0,0.0011439400593911673,5.0,0.0,0.0,Low Risk
IND695609AAA,1,1,0.000806274196730904,0.0,0.00040915287004163295,3.0,0.0,0.0,Low Risk
IND695582AAA,0,3,0.0,1.0,0.00012114567835132603,19.0,0.0,0.0,Low Risk
IND695541AAA,2,2,0.001212246295788096,0.3333333333333333,0.0004331947949004389,2.0,0.0,0.0,Low Risk
IND695012AAB,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND695614AAA,2,1,0.0004082400996105843,0.0,0.0003387109226644861,3.0,0.0,0.0,Low Risk
IND695012AAA,5,5,0.0040393089855913925,0.0,0.0013484002751687405,10.0,0.0,0.0,Low Risk
IND690573AAA,1,0,0.0,0.0,0.00026627128868577136,0.0,0.0,0.0,Low Risk
IND713145AAB,1,2,0.0012054422941279196,0.0,0.0002693458618176616,3.0,0.0,0.0,Low Risk
IND713103AAA,1,1,0.0,1.0,0.0002732297064854485,4.0,0.0,0.0,Low Risk
IND711409AAA,1,0,0.0,0.0,0.00022586971827513416,0.0,0.0,0.0,Low Risk
IND711303AAA,1,1,0.001613304393646272,1.0,0.0003297871545538294,14.0,0.0,0.0,Low Risk
IND686141AAA,1,0,0.0,0.0,0.0009146873526992923,0.0,0.0,0.0,Low Risk
IND140401AAA,2,2,0.00039935709744313167,0.5,0.0005448698038912625,6.0,0.0,0.0,Low Risk
IND132039AAA,1,0,0.0,0.0,0.00048544241091135886,0.0,0.0,0.0,Low Risk
IND721434AAB,1,1,0.0007998481951629596,0.0,0.0003675907108096348,2.0,0.0,0.0,Low Risk
IND743395AAA,1,1,0.00039916809739701584,1.0,0.0003517068440149429,3.0,0.0,0.0,Low Risk
IND141010AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND160055AAA,2,1,0.0,1.0,0.00041220712703175024,16.0,0.0,0.0,Low Risk
IND152024AAA,1,1,0.00040105809785817586,1.0,0.0003452180982448445,2.0,0.0,0.0,Low Risk
IND151302AAA,1,1,0.0008017381956241196,0.0,0.00043048006149594566,12.0,0.0,0.0,Low Risk
IND151103AAA,1,1,0.0,0.0,0.0006487479980154007,1.0,0.0,0.0,Low Risk
IND148102AAA,1,1,0.00039916809739701573,1.0,0.0006442839913238554,1.0,0.0,0.0,Low Risk
IND148101AAA,1,1,0.00040105809785817586,1.0,0.00061514735488185,2.0,0.0,0.0,Low Risk
IND148024AAB,1,0,0.0,0.0,0.00036812871283556,0.0,0.0,0.0,Low Risk
IND148001AAA,1,0,0.0,0.0,0.0002867236724466472,0.0,0.0,0.0,Low Risk
IND147105AAA,2,2,0.0,1.0,0.00041066070412793405,5.0,0.0,0.0,Low Risk
IND133004AAA,0,2,0.0,0.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND145001AAA,1,2,1.1340002766960673e-06,0.6666666666666666,0.0008764620711886263,5.0,0.0,0.0,Low Risk
IND132001AAA,4,3,0.00040124709790429185,0.6666666666666666,0.0007381581399533266,4.0,0.0,0.0,Low Risk
IND250609AAA,1,0,0.0,0.0,0.0003605416056026164,0.0,0.0,0.0,Low Risk
IND250002AAA,3,2,0.00039916809739701573,1.0,0.000653219521064615,5.0,0.0,0.0,Low Risk
IND248001AAD,3,3,0.0003986010972586677,0.0,0.0005606339524765215,8.0,0.0,0.0,Low Risk
IND247667AAB,1,1,0.0,1.0,0.0002750956746452328,2.0,0.0,0.0,Low Risk
IND144527AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND144601AAA,1,2,0.0008017381956241196,0.6666666666666666,0.0007000858431564581,2.0,0.0,0.0,Low Risk
IND712310AAA,4,0,0.0,0.0,0.00032710698001499805,0.0,0.0,0.0,Low Risk
IND700144AAA,1,1,0.00040105809785817586,1.0,0.0002712294133477414,3.0,0.0,0.0,Low Risk
IND712612AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND722154AAA,2,1,0.0015959163894035992,0.0,0.0007111211665318704,1.0,0.0,0.0,Low Risk
IND712602AAA,1,1,0.0011978822922832793,0.0,0.0005728061629260194,2.0,0.0,0.0,Low Risk
IND712406AAA,1,1,0.0011997722927444394,0.0,0.0005313090288636616,3.0,0.0,0.0,Low Risk
IND244235AAA,1,1,0.007102999733131934,0.0,0.0002598627276435199,17.0,0.0,0.0,Low Risk
IND201204AAA,2,2,0.0,1.0,0.0004535000749350146,4.0,0.0,0.0,Low Risk
IND132103AAA,3,3,0.0008013601955318876,1.0,0.001068641104589044,5.0,0.0,0.0,Low Risk
IND721507AAA,2,0,0.0,0.0,0.0005304735467764474,0.0,0.0,0.0,Low Risk
IND721501AAC,1,3,0.0,1.0,0.00023626673641967107,6.0,0.0,0.0,Low Risk
IND721636AAB,1,2,0.0,1.0,0.0006702662414687305,3.0,0.0,0.0,Low Risk
IND721602AAB,3,2,3.780000922320225e-07,1.0,0.0012329750681846854,4.0,0.0,0.0,Low Risk
IND721139AAC,3,2,0.0008085421972842961,0.3333333333333333,0.0012886698707537956,3.0,0.0,0.0,Low Risk
IND733210AAA,2,0,0.0,0.0,0.00032710698001499805,0.0,0.0,0.0,Low Risk
IND733202AAB,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND721133AAA,1,1,0.0008017381956241196,0.0,0.0002898545264682238,2.0,0.0,0.0,Low Risk
IND722202AAA,1,2,0.0,1.0,0.00030507537879893685,4.0,0.0,0.0,Low Risk
IND722122AAA,2,1,0.00039916809739701584,1.0,0.00046760849159681577,4.0,0.0,0.0,Low Risk
IND722101AAC,2,0,0.0,1.0,0.00033137936731491484,0.0,0.0,0.0,Low Risk
IND722101AAB,1,1,0.0,0.0,0.0003760268906428371,1.0,0.0,0.0,Low Risk
IND335523AAB,3,1,0.00040731228120237866,0.6666666666666666,0.0008319582726150211,1.0,0.0,0.0,Low Risk
IND335501AAA,1,1,0.00040105809785817586,1.0,0.0007465829348922329,1.0,0.0,0.0,Low Risk
IND125051AAA,4,1,0.001598940390141455,0.16666666666666666,0.000976890537824637,3.0,0.0,0.0,Low Risk
IND132103AAB,1,5,0.0,1.0,0.0005663566875329706,7.0,0.0,0.0,Low Risk
IND741101AAB,1,1,0.0004021920981348719,0.0,0.00025109845264696066,1.0,0.0,0.0,Low Risk
IND482002AAA,1,1,0.0,0.0,0.002223596377658812,2.0,0.0,0.0,Low Risk
IND480106AAA,2,0,0.0,0.0,0.0006962023465127127,0.0,0.0,0.0,Low Risk
IND477001AAA,1,1,0.0003986010972586678,1.0,0.00040169114045737883,1.0,0.0,0.0,Low Risk
IND476001AAA,1,1,0.0,1.0,0.000315013414943834,1.0,0.0,0.0,Low Risk
IND471001AAA,4,3,0.0011694692853505056,0.6666666666666666,0.00032946376260880494,8.0,0.0,0.0,Low Risk
IND470227AAB,2,0,0.0,1.0,0.0005500952736071993,0.0,0.0,0.0,Low Risk
IND487001AAA,1,1,0.0031523317691689516,0.0,0.0003001340250701207,4.0,0.0,0.0,Low Risk
IND486889AAA,2,4,3.02400073785618e-06,0.3333333333333333,0.0004493730323887552,7.0,0.0,0.0,Low Risk
IND488001AAA,1,2,0.0,1.0,0.00015703588435645225,4.0,0.0,0.0,Low Risk
IND465333A1B,1,2,0.0,1.0,0.00022002930233443413,2.0,0.0,0.0,Low Risk
IND465001AAA,1,3,0.001598184389956991,0.5,0.00045708021343342914,8.0,0.0,0.0,Low Risk
IND742147AAA,2,1,0.001598184389956991,0.0,0.0009245500455410955,1.0,0.0,0.0,Low Risk
IND731224AAA,2,2,0.001600074390418151,0.0,0.0009457019856031503,8.0,0.0,0.0,Low Risk
IND722140AAA,1,2,0.0007998481951629596,0.6666666666666666,0.0004156364907662523,8.0,0.0,0.0,Low Risk
IND721401AAA,1,1,0.0007979581947017996,0.0,0.0004336289194136172,2.0,0.0,0.0,Low Risk
IND733129AAA,1,1,6.804001660176405e-06,0.0,0.0005828107052817593,3.0,0.0,0.0,Low Risk
IND733134AAA,1,1,0.0,1.0,0.00026310016595718246,3.0,0.0,0.0,Low Risk
IND733129AAB,2,1,6.804001660176405e-06,0.3333333333333333,0.0005434617483349479,4.0,0.0,0.0,Low Risk
IND732204AAB,1,2,2.6460006456241573e-06,0.3333333333333333,0.0006522560892430747,8.0,0.0,0.0,Low Risk
IND733124AAA,3,0,0.0,0.0,0.00032327207567257703,0.0,0.0,0.0,Low Risk
IND733102AAA,4,0,0.0,1.0,0.0003565242629611903,0.0,0.0,0.0,Low Risk
IND732139AAA,2,2,6.804001660176405e-06,0.6666666666666666,0.001365822862255888,2.0,0.0,0.0,Low Risk
IND732123AAC,3,1,1.8900004611601125e-06,0.6666666666666666,0.0013040058562029395,1.0,0.0,0.0,Low Risk
IND732138AAA,1,6,0.0012080882947735439,0.3333333333333333,0.0005199427990319977,7.0,0.0,0.0,Low Risk
IND732103AAA,2,1,0.0016095243927239516,0.3333333333333333,0.00046926086953376817,1.0,0.0,0.0,Low Risk
IND742202AAA,1,1,0.0020090704902131994,0.0,0.0003132975403006823,1.0,0.0,0.0,Low Risk
IND741201AAC,1,1,0.00039992409758147986,0.0,0.00022412632918316207,3.0,0.0,0.0,Low Risk
IND741121AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND741502AAB,1,0,0.0,0.0,0.0003346007323764427,0.0,0.0,0.0,Low Risk
IND736165AAA,1,0,0.0,0.0,0.0002634981219539916,0.0,0.0,0.0,Low Risk
IND741316AAA,1,0,0.0,0.0,0.00022018526335429374,0.0,0.0,0.0,Low Risk
IND758001AAA,5,2,0.00040408209859603205,0.5,0.001662840386171077,5.0,0.0,0.0,Low Risk
IND757041AAA,2,3,0.0008017381956241198,1.0,0.0010532545149897286,5.0,0.0,0.0,Low Risk
IND736101AAA,1,0,0.0,0.0,0.00024374523893789553,0.0,0.0,0.0,Low Risk
IND122002AAD,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND122001AAJ,1,1,0.0012001502928366714,0.0,0.0003576343585464853,11.0,0.0,0.0,Low Risk
IND122050AAA,3,0,0.0,1.0,0.0005996999993758058,0.0,0.0,0.0,Low Risk
IND131028AAA,4,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND127201AAA,1,1,0.0011982602923755112,0.0,0.0004922490003258517,3.0,0.0,0.0,Low Risk
IND131301AAA,3,1,0.0011963702919143512,0.3333333333333333,0.0005973823146777547,2.0,0.0,0.0,Low Risk
IND125121AAA,1,1,0.0015951603892191348,0.0,0.0009298009434212377,2.0,0.0,0.0,Low Risk
IND125104AAA,1,1,0.002780568678458757,0.0,0.00043884129697540426,1.0,0.0,0.0,Low Risk
IND125111AAA,1,1,0.001597050389680295,0.0,0.0009515010953169026,1.0,0.0,0.0,Low Risk
IND125050AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND335524AAA,2,1,0.0,0.6666666666666666,0.0003688711552099561,1.0,0.0,0.0,Low Risk
IND736135AAA,1,2,1.51200036892809e-06,0.0,0.00031167483198985826,6.0,0.0,0.0,Low Risk
IND736146AAA,1,1,1.1340002766960673e-06,0.0,0.00022412632918316207,4.0,0.0,0.0,Low Risk
IND752056AAA,3,1,0.0,1.0,0.00022279350133259636,1.0,0.0,0.0,Low Risk
IND768216AAA,0,2,0.0,0.0,0.00012114567835132603,3.0,0.0,0.0,Low Risk
IND770001AAA,3,2,7.56000184464045e-07,0.0,0.00032710698001499805,4.0,0.0,0.0,Low Risk
IND768201AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND768028AAB,1,1,7.56000184464045e-07,0.0,0.0004614927029180767,1.0,0.0,0.0,Low Risk
IND735224AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND734214AAB,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND733202AAC,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND752055AAA,1,0,0.0,0.0,0.0001413526105808174,0.0,0.0,0.0,Low Risk
IND752050AAA,1,2,0.0,1.0,0.0001388320841505003,2.0,0.0,0.0,Low Risk
IND751015AAA,0,5,0.0,0.5,0.00012114567835132603,10.0,0.0,0.0,Low Risk
IND751014AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND760003AAB,1,1,0.0004006800977659438,1.0,0.0003067886644894463,1.0,0.0,0.0,Low Risk
IND754103AAA,1,1,0.0012009062930211354,0.0,0.0010333604386399279,1.0,0.0,0.0,Low Risk
IND743347AAA,2,2,0.00039916809739701584,1.0,0.00038105773702248554,4.0,0.0,0.0,Low Risk
IND742137AAA,1,2,0.0015962943894958313,0.0,0.0009072560538640824,3.0,0.0,0.0,Low Risk
IND757024AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND758034AAA,2,3,0.0,1.0,0.0004658656342553958,4.0,0.0,0.0,Low Risk
IND785621AAA,1,1,0.0,1.0,0.0002475457356353469,2.0,0.0,0.0,Low Risk
IND785612AAB,2,0,0.0,0.0,0.0006548412067169501,0.0,0.0,0.0,Low Risk
IND784125AAA,2,2,0.00040105809785817586,1.0,0.00034324770808026757,3.0,0.0,0.0,Low Risk
IND757025AAA,2,2,0.0,1.0,0.00044316377409890986,5.0,0.0,0.0,Low Risk
IND757001AAA,4,1,0.0004010580978581759,0.6666666666666666,0.0010017043143838136,2.0,0.0,0.0,Low Risk
IND756029AAA,1,1,0.001999620487907399,0.0,0.00021439416167591595,1.0,0.0,0.0,Low Risk
IND756019AAA,3,5,0.0016030983911560076,0.2,0.0008014468648019132,10.0,0.0,0.0,Low Risk
IND754202AAA,1,1,0.0015951603892191348,0.0,0.0010206353148115926,1.0,0.0,0.0,Low Risk
IND754160AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND754211AAA,1,1,0.001597050389680295,0.0,0.00105914361641484,1.0,0.0,0.0,Low Risk
IND754142AAA,2,1,0.001598940390141455,0.0,0.001103592219014028,2.0,0.0,0.0,Low Risk
IND754022AAA,2,1,0.0007987141948862636,0.3333333333333333,0.00048512792501083086,2.0,0.0,0.0,Low Risk
IND752030AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND751021AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND131028AAE,2,1,0.0,0.0,0.000709067898361531,1.0,0.0,0.0,Low Risk
IND124001AAB,2,2,0.0012020402932978315,0.0,0.00040195977671121414,4.0,0.0,0.0,Low Risk
IND123106AAB,1,0,0.0,0.0,0.00036182545091144525,0.0,0.0,0.0,Low Risk
IND122413AAE,3,0,0.0,0.0,0.00019966384848203562,0.0,0.0,0.0,Low Risk
IND122503AAA,1,1,0.0003999240975814798,0.0,0.00022412632918316207,1.0,0.0,0.0,Low Risk
IND781003AAA,1,1,0.0,0.0,0.0002496193310125958,3.0,0.0,0.0,Low Risk
IND768028AAA,1,1,7.56000184464045e-07,0.0,0.0004976283129338057,1.0,0.0,0.0,Low Risk
IND768004AAD,2,2,3.780000922320225e-06,0.0,0.0008527673343063247,2.0,0.0,0.0,Low Risk
IND767001AAA,3,3,6.04800147571236e-06,0.0,0.00136439266075551,3.0,0.0,0.0,Low Risk
IND764073AAA,1,0,0.0,0.0,0.00018232178529257586,0.0,0.0,0.0,Low Risk
IND764071AAB,2,3,0.001596672389588063,0.0,0.0006910593153800856,4.0,0.0,0.0,Low Risk
IND764059AAA,2,2,0.0015985623900492232,0.0,0.0006703557693783239,2.0,0.0,0.0,Low Risk
IND762001AAA,1,1,1.8900004611601125e-06,0.0,0.000526324325874378,1.0,0.0,0.0,Low Risk
IND767017AAA,3,3,6.04800147571236e-06,0.0,0.0013448990421631286,3.0,0.0,0.0,Low Risk
IND759122AAC,1,1,1.8900004611601125e-06,0.0,0.0005720464663698107,1.0,0.0,0.0,Low Risk
IND758035AAA,1,1,0.0,0.0,0.0008578867274952989,1.0,0.0,0.0,Low Risk
IND790114AAA,2,0,0.0,1.0,0.0005508423001773348,0.0,0.0,0.0,Low Risk
IND784101AAA,1,1,0.0,1.0,0.000382086077397688,1.0,0.0,0.0,Low Risk
IND783370AAB,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND783129AAA,2,1,0.003583062874267341,0.0,0.0007377609574610322,1.0,0.0,0.0,Low Risk
IND781335AAA,1,2,0.003194478779452822,0.0,0.0004208026501878193,3.0,0.0,0.0,Low Risk
IND793001AAA,1,2,0.0004014360979504079,0.0,0.0002515372105591264,2.0,0.0,0.0,Low Risk
IND787059AAB,2,0,0.0,0.0,0.00046052053309126396,0.0,0.0,0.0,Low Risk
IND792120AAB,2,1,0.0,0.0,0.0009130322565936331,3.0,0.0,0.0,Low Risk
IND792103AAB,2,1,0.0008161021991289365,0.6666666666666666,0.0006932428734814127,9.0,0.0,0.0,Low Risk
IND784001AAA,3,3,0.0010054802453371798,0.13333333333333333,0.0005332819048521567,5.0,0.0,0.0,Low Risk
IND781354AAA,2,1,0.003196368779913982,0.0,0.00035236300659767153,2.0,0.0,0.0,Low Risk
IND781022AAA,2,2,0.0,0.0,0.0002410588724516941,10.0,0.0,0.0,Low Risk
IND781018AAA,0,2,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND781102AAA,2,1,0.00019977304874462388,0.0,0.0002629903982511226,1.0,0.0,0.0,Low Risk
IND110005AAA,1,0,0.0,0.0,0.00018082969836469046,0.0,0.0,0.0,Low Risk
IND110039AAA,2,2,0.0,0.0,0.000288977133522653,2.0,0.0,0.0,Low Risk
IND121004AAC,2,2,0.0,0.0,0.0006050622888125414,5.0,0.0,0.0,Low Risk
IND121002AAA,1,1,0.0,0.0,0.00037184220382064807,1.0,0.0,0.0,Low Risk
IND110093AAA,1,0,0.0,0.0,0.0002740158053883845,0.0,0.0,0.0,Low Risk
IND110087AAA,1,0,0.0,0.0,0.0002514657782400554,0.0,0.0,0.0,Low Risk
IND110085AAA,1,0,0.0,0.0,0.00022167832683691723,0.0,0.0,0.0,Low Risk
IND110083AAA,1,1,0.0,0.0,0.00031476411247172387,1.0,0.0,0.0,Low Risk
IND110077AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND110046AAA,1,0,0.0,0.0,0.0001886145705403467,0.0,0.0,0.0,Low Risk
IND785675AAA,1,1,7.182001752408427e-06,0.0,0.0003914022869490978,1.0,0.0,0.0,Low Risk
IND785634AAA,1,1,0.0,1.0,0.00018943821792974012,3.0,0.0,0.0,Low Risk
IND781001AAA,0,2,0.0,0.0,0.00012114567835132603,8.0,0.0,0.0,Low Risk
IND770017AAB,2,0,0.0,0.0,0.00039922333479655456,0.0,0.0,0.0,Low Risk
IND785112AAC,1,2,0.00040294809831933594,1.0,0.0004560302255278412,4.0,0.0,0.0,Low Risk
IND784176AAA,2,1,0.0011963702919143512,1.0,0.00036182125331171,4.0,0.0,0.0,Low Risk
IND784110AAA,2,2,0.00039916809739701573,0.6666666666666666,0.000413049064455905,3.0,0.0,0.0,Low Risk
IND791111AAC,2,0,0.0,0.0,0.0003593210009464957,0.0,0.0,0.0,Low Risk
IND791125AAB,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND791110AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND791109AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND791102AAA,1,1,0.0003999240975814798,0.0,0.000224126329183162,1.0,0.0,0.0,Low Risk
IND790001AAB,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND796081AAA,3,1,0.00039916809739701573,1.0,0.0005478778219901351,1.0,0.0,0.0,Low Risk
IND799250AAA,1,1,0.0004018140980426399,0.0,0.00031976045912574533,1.0,0.0,0.0,Low Risk
IND788121AAA,2,3,0.00040105809785817586,1.0,0.0005017114147558256,3.0,0.0,0.0,Low Risk
IND803212AAB,4,0,0.0,1.0,0.000320887976593849,0.0,0.0,0.0,Low Risk
IND803213AAA,0,4,0.0,1.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND803108AAB,1,0,0.0,0.0,0.0005031682693081346,0.0,0.0,0.0,Low Risk
IND804401AAA,1,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND786602AAA,1,0,0.0,0.0,0.0002776406727310784,0.0,0.0,0.0,Low Risk
IND410210AAA,1,0,0.0,0.0,0.00023359987712313603,0.0,0.0,0.0,Low Risk
IND410209AAA,2,0,0.0,0.0,0.0003008861368437428,0.0,0.0,0.0,Low Risk
IND400706AAA,1,1,0.0,0.0,0.0002584810476726476,2.0,0.0,0.0,Low Risk
IND464668AAA,1,1,0.006700429634904831,0.0,0.00064703426676717,2.0,0.0,0.0,Low Risk
IND470004AAA,1,4,0.0008028721959008158,0.2,0.00031167483198985826,5.0,0.0,0.0,Low Risk
IND464221AAA,1,1,0.0004018140980426399,0.0,0.000224126329183162,1.0,0.0,0.0,Low Risk
IND464001AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND416602AAC,1,1,0.0007975801946095674,0.0,0.0003734946149708281,2.0,0.0,0.0,Low Risk
IND416404AAA,4,2,0.0019924384861549904,0.0,0.0007892429641077681,5.0,0.0,0.0,Low Risk
IND425406AAA,2,2,5.040001229760299e-07,0.6666666666666666,0.00016972297065750552,6.0,0.0,0.0,Low Risk
IND425201AAA,2,2,0.0,1.0,0.0009728563328484025,6.0,0.0,0.0,Low Risk
IND431103AAA,1,0,0.0,0.0,0.0002883208250281212,0.0,0.0,0.0,Low Risk
IND452001AAC,3,3,9.072002213568539e-06,0.3333333333333333,0.0010505761097666338,8.0,0.0,0.0,Low Risk
IND414302AAB,2,2,0.0007998481951629596,0.5,0.0003251701558925446,3.0,0.0,0.0,Low Risk
IND414203AAB,1,1,0.0,1.0,0.00018025228406380128,1.0,0.0,0.0,Low Risk
IND441603AAA,2,1,0.0,1.0,0.0011448437913682953,1.0,0.0,0.0,Low Risk
IND441206AAB,0,2,0.0,1.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND792110AAA,1,1,0.0,1.0,0.00036081941181164464,2.0,0.0,0.0,Low Risk
IND792001AAA,1,2,0.00041239810062513655,0.6666666666666666,0.0007103049092162166,3.0,0.0,0.0,Low Risk
IND673027AAB,1,2,7.56000184464045e-07,0.3333333333333333,0.0001635928245539393,3.0,0.0,0.0,Low Risk
IND000000AFG,0,2,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND734203AAA,1,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND000000AET,2,2,0.003192588778991662,0.0,0.0004789380725582735,7.0,0.0,0.0,Low Risk
IND110064AAB,2,0,0.0,0.0,0.00014190133060769112,0.0,0.0,0.0,Low Risk
IND110037AAB,3,0,0.0,0.0,0.00020337067692679695,0.0,0.0,0.0,Low Risk
